Gene,Name
SNORD115-23,"small nucleolar RNA, C/D box 115-23"
SNORD115-25,"small nucleolar RNA, C/D box 115-25"
SNORD115-26,"small nucleolar RNA, C/D box 115-26"
SNORD115-3,"small nucleolar RNA, C/D box 115-3"
SNORD115-30,"small nucleolar RNA, C/D box 115-30"
SNORD115-31,"small nucleolar RNA, C/D box 115-31"
SNORD115-32,"small nucleolar RNA, C/D box 115-32"
SNORD115-33,"small nucleolar RNA, C/D box 115-33"
SNORD115-35,"small nucleolar RNA, C/D box 115-35"
SNORD115-37,"small nucleolar RNA, C/D box 115-37"
SNORD115-38,"small nucleolar RNA, C/D box 115-38"
SNORD115-39,"small nucleolar RNA, C/D box 115-39"
SNORD115-4,"small nucleolar RNA, C/D box 115-4"
SNORD115-40,"small nucleolar RNA, C/D box 115-40"
SNORD115-41,"small nucleolar RNA, C/D box 115-41"
SNORD115-44,"small nucleolar RNA, C/D box 115-44"
SNORD115-46,"small nucleolar RNA, C/D box 115-46"
SNORD115-48,"small nucleolar RNA, C/D box 115-48"
SNORD115-5,"small nucleolar RNA, C/D box 115-5"
SNORD115-6,"small nucleolar RNA, C/D box 115-6"
SNORD115-7,"small nucleolar RNA, C/D box 115-7"
SNORD115-8,"small nucleolar RNA, C/D box 115-8"
SNORD115-9,"small nucleolar RNA, C/D box 115-9"
SNORD116-1,"small nucleolar RNA, C/D box 116-1"
SNORD116-10,"small nucleolar RNA, C/D box 116-10"
SNORD116-11,"small nucleolar RNA, C/D box 116-11"
SNORD116-12,"small nucleolar RNA, C/D box 116-12"
SNORD116-13,"small nucleolar RNA, C/D box 116-13"
SNORD116-14,"small nucleolar RNA, C/D box 116-14"
SNORD116-15,"small nucleolar RNA, C/D box 116-15"
SNORD116-16,"small nucleolar RNA, C/D box 116-16"
SNORD116-17,"small nucleolar RNA, C/D box 116-17"
SNORD116-18,"small nucleolar RNA, C/D box 116-18"
SNORD116-19,"small nucleolar RNA, C/D box 116-19"
SNORD116-2,"small nucleolar RNA, C/D box 116-2"
SNORD116-20,"small nucleolar RNA, C/D box 116-20"
SNORD116-21,"small nucleolar RNA, C/D box 116-21"
SNORD116-22,"small nucleolar RNA, C/D box 116-22"
SNORD116-23,"small nucleolar RNA, C/D box 116-23"
SNORD116-24,"small nucleolar RNA, C/D box 116-24"
SNORD116-25,"small nucleolar RNA, C/D box 116-25"
SNORD116-26,"small nucleolar RNA, C/D box 116-26"
SNORD116-27,"small nucleolar RNA, C/D box 116-27"
SNORD116-28,"small nucleolar RNA, C/D box 116-28"
SNORD116-29,"small nucleolar RNA, C/D box 116-29"
SNORD116-3,"small nucleolar RNA, C/D box 116-3"
SNORD116-4,"small nucleolar RNA, C/D box 116-4"
SNORD116-5,"small nucleolar RNA, C/D box 116-5"
SNORD116-7,"small nucleolar RNA, C/D box 116-7"
SNORD116-8,"small nucleolar RNA, C/D box 116-8"
SNORD116-9,"small nucleolar RNA, C/D box 116-9"
SNORD117,"small nucleolar RNA, C/D box 117"
SNORD119,"small nucleolar RNA, C/D box 119"
SNORD11B,"small nucleolar RNA, C/D box 11B"
SNORD12,"small nucleolar RNA, C/D box 12"
SNORD121A,"small nucleolar RNA, C/D box 121A"
SNORD121B,"small nucleolar RNA, C/D box 121B"
SNORD123,"small nucleolar RNA, C/D box 123"
SNORD124,"small nucleolar RNA, C/D box 124"
SNORD125,"small nucleolar RNA, C/D box 125"
SNORD126,"small nucleolar RNA, C/D box 126"
SNORD127,"small nucleolar RNA, C/D box 127"
SNORD12B,"small nucleolar RNA, C/D box 12B"
SNORD12C,"small nucleolar RNA, C/D box 12C"
SNORD15A,"small nucleolar RNA, C/D box 15A"
SNORD15B,"small nucleolar RNA, C/D box 15B"
SNORD16,"small nucleolar RNA, C/D box 16"
SNORD17,"small nucleolar RNA, C/D box 17"
SNORD18A,"small nucleolar RNA, C/D box 18A"
SNORD18B,"small nucleolar RNA, C/D box 18B"
SNORD18C,"small nucleolar RNA, C/D box 18C"
SNORD19,"small nucleolar RNA, C/D box 19"
SNORD19B,"small nucleolar RNA, C/D box 19B"
SNORD1A,"small nucleolar RNA, C/D box 1A"
SNORD1B,"small nucleolar RNA, C/D box 1B"
SNORD1C,"small nucleolar RNA, C/D box 1C"
SNORD2,"small nucleolar RNA, C/D box 2"
SNORD20,"small nucleolar RNA, C/D box 20"
SNORD21,"small nucleolar RNA, C/D box 21"
SNORD22,"small nucleolar RNA, C/D box 22"
SNORD23,"small nucleolar RNA, C/D box 23"
SNORD24,"small nucleolar RNA, C/D box 24"
SNORD25,"small nucleolar RNA, C/D box 25"
SNORD26,"small nucleolar RNA, C/D box 26"
SNORD27,"small nucleolar RNA, C/D box 27"
SNORD28,"small nucleolar RNA, C/D box 28"
SNORD29,"small nucleolar RNA, C/D box 29"
SNORD30,"small nucleolar RNA, C/D box 30"
SNORD31,"small nucleolar RNA, C/D box 31"
SNORD32A,"small nucleolar RNA, C/D box 32A"
SNORD32B,"small nucleolar RNA, C/D box 32B"
SNORD33,"small nucleolar RNA, C/D box 33"
SNORD34,"small nucleolar RNA, C/D box 34"
SNORD35A,"small nucleolar RNA, C/D box 35A"
SNORD35B,"small nucleolar RNA, C/D box 35B"
SNORD36A,"small nucleolar RNA, C/D box 36A"
SNORD36B,"small nucleolar RNA, C/D box 36B"
SNORD36C,"small nucleolar RNA, C/D box 36C"
SNORD37,"small nucleolar RNA, C/D box 37"
SNORD38A,"small nucleolar RNA, C/D box 38A"
SNORD38B,"small nucleolar RNA, C/D box 38B"
SNORD3B-1,"small nucleolar RNA, C/D box 3B-1"
SNORD41,"small nucleolar RNA, C/D box 41"
SNORD42A,"small nucleolar RNA, C/D box 42A"
SNORD42B,"small nucleolar RNA, C/D box 42B"
SNORD43,"small nucleolar RNA, C/D box 43"
SNORD44,"small nucleolar RNA, C/D box 44"
SNORD45A,"small nucleolar RNA, C/D box 45A"
SNORD45B,"small nucleolar RNA, C/D box 45B"
SNORD45C,"small nucleolar RNA, C/D box 45C"
SNORD46,"small nucleolar RNA, C/D box 46"
SNORD47,"small nucleolar RNA, C/D box 47"
SNORD48,"small nucleolar RNA, C/D box 48"
SNORD49A,"small nucleolar RNA, C/D box 49A"
SNORD49B,"small nucleolar RNA, C/D box 49B"
SNORD4A,"small nucleolar RNA, C/D box 4A"
SNORD4B,"small nucleolar RNA, C/D box 4B"
SNORD5,"small nucleolar RNA, C/D box 5"
SNORD50A,"small nucleolar RNA, C/D box 50A"
SNORD50B,"small nucleolar RNA, C/D box 50B"
SNORD51,"small nucleolar RNA, C/D box 51"
SNORD52,"small nucleolar RNA, C/D box 52"
SNORD53,"small nucleolar RNA, C/D box 53"
SNORD54,"small nucleolar RNA, C/D box 54"
SNORD55,"small nucleolar RNA, C/D box 55"
SNORD56,"small nucleolar RNA, C/D box 56"
SNORD56B,"small nucleolar RNA, C/D box 56B"
SNORD57,"small nucleolar RNA, C/D box 57"
SNORD58A,"small nucleolar RNA, C/D box 58A"
SNORD58B,"small nucleolar RNA, C/D box 58B"
SNORD58C,"small nucleolar RNA, C/D box 58C"
SNORD59A,"small nucleolar RNA, C/D box 59A"
SNORD59B,"small nucleolar RNA, C/D box 59B"
SNORD6,"small nucleolar RNA, C/D box 6"
SNORD60,"small nucleolar RNA, C/D box 60"
SNORD61,"small nucleolar RNA, C/D box 61"
SNORD62A,"small nucleolar RNA, C/D box 62A"
SNORD62B,"small nucleolar RNA, C/D box 62B"
SNORD63,"small nucleolar RNA, C/D box 63"
SNORD64,"small nucleolar RNA, C/D box 64"
SNORD65,"small nucleolar RNA, C/D box 65"
SNORD66,"small nucleolar RNA, C/D box 66"
SNORD67,"small nucleolar RNA, C/D box 67"
SNORD68,"small nucleolar RNA, C/D box 68"
SNORD69,"small nucleolar RNA, C/D box 69"
SNORD7,"small nucleolar RNA, C/D box 7"
SNORD70,"small nucleolar RNA, C/D box 70"
SNORD71,"small nucleolar RNA, C/D box 71"
SNORD72,"small nucleolar RNA, C/D box 72"
SNORD73A,"small nucleolar RNA, C/D box 73A"
SNORD74,"small nucleolar RNA, C/D box 74"
SNORD75,"small nucleolar RNA, C/D box 75"
SNORD76,"small nucleolar RNA, C/D box 76"
SNORD77,"small nucleolar RNA, C/D box 77"
SNORD78,"small nucleolar RNA, C/D box 78"
SNORD79,"small nucleolar RNA, C/D box 79"
SNORD8,"small nucleolar RNA, C/D box 8"
SNORD80,"small nucleolar RNA, C/D box 80"
SNORD81,"small nucleolar RNA, C/D box 81"
SNORD82,"small nucleolar RNA, C/D box 82"
SNORD83A,"small nucleolar RNA, C/D box 83A"
SNORD83B,"small nucleolar RNA, C/D box 83B"
SNORD84,"small nucleolar RNA, C/D box 84"
SNORD85,"small nucleolar RNA, C/D box 103C"
SNORD86,"small nucleolar RNA, C/D box 86"
SNORD87,"small nucleolar RNA, C/D box 87"
SNORD88A,"small nucleolar RNA, C/D box 88A"
SNORD88B,"small nucleolar RNA, C/D box 88B"
SNORD88C,"small nucleolar RNA, C/D box 88C"
SNORD89,"small nucleolar RNA, C/D box 89"
SNORD9,"small nucleolar RNA, C/D box 9"
SNORD90,"small nucleolar RNA, C/D box 90"
SNORD91A,"small nucleolar RNA, C/D box 91A"
SNORD91B,"small nucleolar RNA, C/D box 91B"
SNORD92,"small nucleolar RNA, C/D box 92"
SNORD93,"small nucleolar RNA, C/D box 93"
SNORD94,"small nucleolar RNA, C/D box 94"
SNORD95,"small nucleolar RNA, C/D box 95"
SNORD96A,"small nucleolar RNA, C/D box 96A"
SNORD96B,"small nucleolar RNA, C/D box 96B"
SNORD97,"small nucleolar RNA, C/D box 97"
SNORD98,"small nucleolar RNA, C/D box 98"
SNORD99,"small nucleolar RNA, C/D box 99"
SNPH,syntaphilin
SNRK,SNF related kinase
SNRK-AS1,SNRK antisense RNA 1
SNRNP200,small nuclear ribonucleoprotein U5 subunit 200
SNRNP25,small nuclear ribonucleoprotein U11/U12 subunit 25
SNRNP27,small nuclear ribonucleoprotein U4/U6.U5 subunit 27
SNRNP35,small nuclear ribonucleoprotein U11/U12 subunit 35
SNRNP40,small nuclear ribonucleoprotein U5 subunit 40
SNRNP48,small nuclear ribonucleoprotein U11/U12 subunit 48
SNRNP70,small nuclear ribonucleoprotein U1 subunit 70
SNRPA,small nuclear ribonucleoprotein polypeptide A
SNRPA1,small nuclear ribonucleoprotein polypeptide A'
SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
SNRPB2,small nuclear ribonucleoprotein polypeptide B2
SNRPC,small nuclear ribonucleoprotein polypeptide C
SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
SNRPD2P2,small nuclear ribonucleoprotein D2 pseudogene 2
SNRPD3,small nuclear ribonucleoprotein D3 polypeptide
SNRPE,small nuclear ribonucleoprotein polypeptide E
SNRPF,small nuclear ribonucleoprotein polypeptide F
SNRPG,small nuclear ribonucleoprotein polypeptide G
SNRPN,small nuclear ribonucleoprotein polypeptide N
SNTA1,syntrophin alpha 1
SNTB1,syntrophin beta 1
SNTB2,syntrophin beta 2
SNTG1,syntrophin gamma 1
SNTG2,syntrophin gamma 2
SNTN,"sentan, cilia apical structure protein"
SNU13,small nuclear ribonucleoprotein 13
SNUPN,snurportin 1
SNURF,SNRPN upstream open reading frame
SNW1,SNW domain containing 1
SNX1,sorting nexin 1
SNX10,sorting nexin 10
SNX11,sorting nexin 11
SNX12,sorting nexin 12
SNX13,sorting nexin 13
SNX14,sorting nexin 14
SNX15,sorting nexin 15
SNX16,sorting nexin 16
SNX17,sorting nexin 17
SNX18,sorting nexin 18
SNX19,sorting nexin 19
SNX2,sorting nexin 2
SNX20,sorting nexin 20
SNX21,sorting nexin family member 21
SNX22,sorting nexin 22
SNX24,sorting nexin 24
SNX25,sorting nexin 25
SNX27,sorting nexin 27
SNX29,sorting nexin 29
SNX29P1,sorting nexin 29 pseudogene 1
SNX29P2,sorting nexin 29 pseudogene 2
SNX3,sorting nexin 3
SNX30,sorting nexin family member 30
SNX31,sorting nexin 31
SNX32,sorting nexin 32
SNX33,sorting nexin 33
SNX4,sorting nexin 4
SNX5,sorting nexin 5
SNX6,sorting nexin 6
SNX7,sorting nexin 7
SNX8,sorting nexin 8
SNX9,sorting nexin 9
SOAT1,sterol O-acyltransferase 1
SOAT2,sterol O-acyltransferase 2
SOBP,sine oculis binding protein homolog
SOCS1,suppressor of cytokine signaling 1
SOCS2,suppressor of cytokine signaling 2
SOCS2-AS1,SOCS2 antisense RNA 1
SOCS3,suppressor of cytokine signaling 3
SOCS4,suppressor of cytokine signaling 4
SOCS5,suppressor of cytokine signaling 5
SOCS6,suppressor of cytokine signaling 6
SOCS7,suppressor of cytokine signaling 7
SOD1,superoxide dismutase 1
SOD2,superoxide dismutase 2
SOD3,superoxide dismutase 3
SOGA1,"suppressor of glucose, autophagy associated 1"
SOGA2,microtubule crosslinking factor 1
SOGA3,SOGA family member 3
SOHLH1,spermatogenesis and oogenesis specific basic helix-loop-helix 1
SOHLH2,spermatogenesis and oogenesis specific basic helix-loop-helix 2
SOLH,calpain 15
SON,SON DNA and RNA binding protein
SORBS1,sorbin and SH3 domain containing 1
SORBS2,sorbin and SH3 domain containing 2
SORBS3,sorbin and SH3 domain containing 3
SORCS1,sortilin related VPS10 domain containing receptor 1
SORCS2,sortilin related VPS10 domain containing receptor 2
SORCS3,sortilin related VPS10 domain containing receptor 3
SORCS3-AS1,SORCS3 antisense RNA 1
SORD,sorbitol dehydrogenase
SORL1,sortilin related receptor 1
SORT1,sortilin 1
SOS1,SOS Ras/Rac guanine nucleotide exchange factor 1
SOS2,SOS Ras/Rho guanine nucleotide exchange factor 2
SOST,sclerostin
SOSTDC1,sclerostin domain containing 1
SOWAHA,sosondowah ankyrin repeat domain family member A
SOWAHB,sosondowah ankyrin repeat domain family member B
SOWAHC,sosondowah ankyrin repeat domain family member C
SOWAHD,sosondowah ankyrin repeat domain family member D
SOX1,SRY-box transcription factor 1
SOX10,SRY-box transcription factor 10
SOX11,SRY-box transcription factor 11
SOX12,SRY-box transcription factor 12
SOX13,SRY-box transcription factor 13
SOX14,SRY-box transcription factor 14
SOX15,SRY-box transcription factor 15
SOX17,SRY-box transcription factor 17
SOX18,SRY-box transcription factor 18
SOX2,SRY-box transcription factor 2
SOX2-OT,SOX2 overlapping transcript
SOX21,SRY-box transcription factor 21
SOX21-AS1,SOX21 antisense divergent transcript 1
SOX2OT,SOX2 overlapping transcript
SOX3,SRY-box transcription factor 3
SOX30,SRY-box transcription factor 30
SOX4,SRY-box transcription factor 4
SOX5,SRY-box transcription factor 5
SOX6,SRY-box transcription factor 6
SOX7,SRY-box transcription factor 7
SOX8,SRY-box transcription factor 8
SOX9,SRY-box transcription factor 9
SOX9-AS1,SOX9 antisense RNA 1
SP1,Sp1 transcription factor
SP100,SP100 nuclear antigen
SP110,SP110 nuclear body protein
SP140,SP140 nuclear body protein
SP140L,SP140 nuclear body protein like
SP2,Sp2 transcription factor
SP3,Sp3 transcription factor
SP3P,Sp3 transcription factor pseudogene
SP4,Sp4 transcription factor
SP5,Sp5 transcription factor
SP6,Sp6 transcription factor
SP7,Sp7 transcription factor
SP8,Sp8 transcription factor
SP9,Sp9 transcription factor
SPA17,sperm autoantigenic protein 17
SPACA1,sperm acrosome associated 1
SPACA3,sperm acrosome associated 3
SPACA4,sperm acrosome associated 4
SPACA5,sperm acrosome associated 5
SPACA5B,sperm acrosome associated 5B
SPACA6P,sperm acrosome associated 6
SPACA6P-AS,SPACA6 antisense RNA 1
SPACA7,sperm acrosome associated 7
SPAG1,sperm associated antigen 1
SPAG11A,sperm associated antigen 11A
SPAG11B,sperm associated antigen 11B
SPAG16,sperm associated antigen 16
SPAG17,sperm associated antigen 17
SPAG4,sperm associated antigen 4
SPAG5,sperm associated antigen 5
SPAG6,sperm associated antigen 6
SPAG7,sperm associated antigen 7
SPAG8,sperm associated antigen 8
SPAG9,sperm associated antigen 9
SPAM1,sperm adhesion molecule 1
SPANXA1,"sperm protein associated with the nucleus, X-linked, family member A1"
SPANXA2,SPANX family member A2
SPANXA2-OT1,SPANXA2 overlapping transcript 1
SPANXB1,SPANX family member B1
SPANXB2,SPANX family member B1
SPANXC,SPANX family member C
SPANXD,SPANX family member D
SPANXE,SPANX family member D
SPANXN1,SPANX family member N1
SPANXN2,SPANX family member N2
SPANXN3,SPANX family member N3
SPANXN4,SPANX family member N4
SPANXN5,SPANX family member N5
SPARC,secreted protein acidic and cysteine rich
SPARCL1,SPARC like 1
SPART,spartin
SPAST,spastin
SPATA1,spermatogenesis associated 1
SPATA12,spermatogenesis associated 12
SPATA13,spermatogenesis associated 13
SPATA13-AS1,SPATA13 antisense RNA 1
SPATA16,spermatogenesis associated 16
SPATA17,spermatogenesis associated 17
SPATA18,spermatogenesis associated 18
SPATA19,spermatogenesis associated 19
SPATA2,spermatogenesis associated 2
SPATA20,spermatogenesis associated 20
SPATA21,spermatogenesis associated 21
SPATA22,spermatogenesis associated 22
SPATA24,spermatogenesis associated 24
SPATA25,spermatogenesis associated 25
SPATA2L,spermatogenesis associated 2 like
SPATA3,spermatogenesis associated 3
SPATA3-AS1,SPATA3 antisense RNA 1 (head to head)
SPATA31A1,SPATA31 subfamily A member 1
SPATA31A3,SPATA31 subfamily A member 3
SPATA31A5,SPATA31 subfamily A member 5
SPATA31A6,SPATA31 subfamily A member 6
SPATA31A7,SPATA31 subfamily A member 7
SPATA31C1,SPATA31 subfamily C member 1
SPATA31C2,SPATA31 subfamily C member 2
SPATA31D1,SPATA31 subfamily D member 1
SPATA31D3,SPATA31 subfamily D member 3
SPATA31D4,SPATA31 subfamily D member 4
SPATA31D5P,"SPATA31 subfamily D member 5, pseudogene"
SPATA31E1,SPATA31 subfamily E member 1
SPATA32,spermatogenesis associated 32
SPATA33,spermatogenesis associated 33
SPATA4,spermatogenesis associated 4
SPATA41,spermatogenesis associated 41
SPATA42,spermatogenesis associated 42
SPATA45,spermatogenesis associated 45
SPATA5,spermatogenesis associated 5
SPATA5L1,spermatogenesis associated 5 like 1
SPATA6,spermatogenesis associated 6
SPATA6L,spermatogenesis associated 6 like
SPATA7,spermatogenesis associated 7
SPATA8,spermatogenesis associated 8
SPATA9,spermatogenesis associated 9
SPATC1,spermatogenesis and centriole associated 1
SPATC1L,spermatogenesis and centriole associated 1 like
SPATS1,spermatogenesis associated serine rich 1
SPATS2,spermatogenesis associated serine rich 2
SPATS2L,spermatogenesis associated serine rich 2 like
SPC24,SPC24 component of NDC80 kinetochore complex
SPC25,SPC25 component of NDC80 kinetochore complex
SPCS1,signal peptidase complex subunit 1
SPCS2,signal peptidase complex subunit 2
SPCS3,signal peptidase complex subunit 3
SPDEF,SAM pointed domain containing ETS transcription factor
SPDL1,spindle apparatus coiled-coil protein 1
SPDYA,speedy/RINGO cell cycle regulator family member A
SPDYC,speedy/RINGO cell cycle regulator family member C
SPDYE1,speedy/RINGO cell cycle regulator family member E1
SPDYE2,speedy/RINGO cell cycle regulator family member E2
SPDYE2B,speedy/RINGO cell cycle regulator family member E2B
SPDYE3,speedy/RINGO cell cycle regulator family member E3
SPDYE4,speedy/RINGO cell cycle regulator family member E4
SPDYE5,speedy/RINGO cell cycle regulator family member E5
SPDYE6,speedy/RINGO cell cycle regulator family member E6
SPDYE7P,"speedy/RINGO cell cycle regulator family member E7, pseudogene"
SPDYE8P,speedy/RINGO cell cycle regulator family member E8
SPECC1,sperm antigen with calponin homology and coiled-coil domains 1
SPECC1L,sperm antigen with calponin homology and coiled-coil domains 1 like
SPECC1L-ADORA2A,SPECC1L-ADORA2A readthrough (NMD candidate)
SPEF1,sperm flagellar 1
SPEF2,sperm flagellar 2
SPEG,striated muscle enriched protein kinase
SPEM1,spermatid maturation 1
SPEN,spen family transcriptional repressor
SPERT,chibby family member 2
SPESP1,sperm equatorial segment protein 1
SPG11,"SPG11 vesicle trafficking associated, spatacsin"
SPG20,spartin
SPG20OS,SPART antisense RNA 1
SPG21,"SPG21 abhydrolase domain containing, maspardin"
SPG7,"SPG7 matrix AAA peptidase subunit, paraplegin"
SPHAR,#N/A
SPHK1,sphingosine kinase 1
SPHK2,sphingosine kinase 2
SPHKAP,"SPHK1 interactor, AKAP domain containing"
SPI1,Spi-1 proto-oncogene
SPIB,Spi-B transcription factor
SPIC,Spi-C transcription factor
SPICE1,spindle and centriole associated protein 1
SPIDR,scaffold protein involved in DNA repair
SPIN1,spindlin 1
SPIN2A,spindlin family member 2A
SPIN2B,spindlin family member 2B
SPIN3,spindlin family member 3
SPIN4,spindlin family member 4
SPINDOC,spindlin interactor and repressor of chromatin binding
SPINK1,serine peptidase inhibitor Kazal type 1
SPINK13,serine peptidase inhibitor Kazal type 13
SPINK14,serine peptidase inhibitor Kazal type 14 (putative)
SPINK2,serine peptidase inhibitor Kazal type 2
SPINK4,serine peptidase inhibitor Kazal type 4
SPINK5,serine peptidase inhibitor Kazal type 5
